player_name,team,season,Primary_Position,minutes_played,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_misc_Fld,Performance_misc_Off,Gls90,Ast90,G_minus_PK90,G_plus_A_minus_PK90,Fld90,Off90,Crosses90,PCA_raw,Offensive_Score,Rank
Andoni Gorosabel,Athletic Club,2025-2026,DF,1360,0,1,1,0,12,0,0.0,0.0661764705882353,0.0,0.0661764705882353,0.7941176470588236,0.0,3.639705882352941,0.17608394509277486,60.0,61
Jon Aramburu,Real Sociedad,2025-2026,DF,2773,1,0,1,1,45,3,0.03245582401730977,0.0,0.03245582401730977,0.03245582401730977,1.4605120807789398,0.09736747205192932,1.557879552830869,0.1547574229526414,59.333333333333336,62
Adrián de la Fuente,Levante,2025-2026,DF,2711,3,1,4,2,27,1,0.09959424566580598,0.03319808188860199,0.06639616377720398,0.09959424566580598,0.8963482109922537,0.03319808188860199,1.3279232755440795,0.1508170311241831,58.666666666666664,63
Omar El Hilali,Espanyol,2025-2026,DF,2826,0,2,2,0,24,3,0.0,0.06369426751592357,0.0,0.06369426751592357,0.7643312101910829,0.09554140127388536,1.8152866242038217,0.029693851147854607,57.99999999999999,64
Nahuel Tenaglia,Alavés,2025-2026,DF,3239,2,0,2,2,42,5,0.05557270762581044,0.0,0.05557270762581044,0.05557270762581044,1.1670268601420193,0.1389317690645261,0.4723680148193887,0.02408103317879967,57.333333333333336,65
Catena,Osasuna,2025-2026,DF,3071,3,2,5,3,14,3,0.08791924454575058,0.05861282969716705,0.08791924454575058,0.14653207424291761,0.41028980788016933,0.08791924454575058,0.029306414848583526,0.022171842467796576,56.666666666666664,66
Valentin Rosier,Osasuna,2025-2026,DF,2547,1,1,2,1,20,3,0.0353356890459364,0.0353356890459364,0.0353356890459364,0.0706713780918728,0.7067137809187279,0.10600706713780919,1.6254416961130742,0.0025354337839251532,56.00000000000001,67
Raúl Asencio,Real Madrid,2025-2026,DF,1708,2,0,2,2,23,0,0.1053864168618267,0.0,0.1053864168618267,0.1053864168618267,1.211943793911007,0.0,0.05269320843091335,-0.028465991095086296,55.333333333333336,68
Lucas Ahijado,Oviedo,2025-2026,DF,1098,0,1,1,0,3,2,0.0,0.0819672131147541,0.0,0.0819672131147541,0.24590163934426232,0.1639344262295082,1.3114754098360657,-0.08368606205928725,54.666666666666664,69
John Donald,Elche,2025-2026,DF,665,1,0,1,1,6,0,0.13533834586466165,0.0,0.13533834586466165,0.13533834586466165,0.8120300751879699,0.0,0.0,-0.08783625540689946,54.0,70
Dani Carvajal,Real Madrid,2025-2026,DF,977,0,1,1,0,9,0,0.0,0.09211873080859774,0.0,0.09211873080859774,0.8290685772773797,0.0,1.0133060388945752,-0.09631951686030601,53.333333333333336,71
Ángel Ortíz,Real Betis,2025-2026,DF,584,0,0,0,0,9,0,0.0,0.0,0.0,0.0,1.386986301369863,0.0,2.9280821917808217,-0.1170609815328989,52.666666666666664,72
Aihen Muñoz,Real Sociedad,2025-2026,DF,848,1,0,1,1,3,0,0.1061320754716981,0.0,0.1061320754716981,0.1061320754716981,0.31839622641509435,0.0,2.547169811320755,-0.13300688187999865,52.0,73
Jesus Vazquez,Valencia,2025-2026,DF,974,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.7392197125256673,0.18480492813141683,2.402464065708419,-0.16905685456628336,51.33333333333333,74
Kike Salas,Sevilla,2025-2026,DF,2203,2,0,2,2,20,2,0.0817067635043123,0.0,0.0817067635043123,0.0817067635043123,0.817067635043123,0.0817067635043123,0.4085338175215615,-0.18112722623613658,50.66666666666667,75
César Azpilicueta,Sevilla,2025-2026,DF,1213,0,1,1,0,9,1,0.0,0.0741962077493817,0.0,0.0741962077493817,0.6677658697444353,0.0741962077493817,0.8903544929925804,-0.18311704806444368,50.0,76
Robin Le Normand,Atlético Madrid,2025-2026,DF,1789,1,1,2,1,14,1,0.05030743432084964,0.05030743432084964,0.05030743432084964,0.10061486864169927,0.704304080491895,0.05030743432084964,0.1509223029625489,-0.19830198954866368,49.333333333333336,77
David Affengruber,Elche,2025-2026,DF,2949,1,1,2,1,35,2,0.030518819938962362,0.030518819938962362,0.030518819938962362,0.061037639877924724,1.0681586978636826,0.061037639877924724,0.2441505595116989,-0.21770561769782554,48.66666666666667,78
José María Giménez,Atlético Madrid,2025-2026,DF,1178,0,1,1,0,10,1,0.0,0.07640067911714771,0.0,0.07640067911714771,0.7640067911714771,0.07640067911714771,0.0,-0.2682158938152339,48.0,79
Adama Boiro,Athletic Club,2025-2026,DF,815,0,0,0,0,11,0,0.0,0.0,0.0,0.0,1.2147239263803682,0.0,2.650306748466258,-0.2859254711740685,47.333333333333336,80
