player_name,team,league,season,position_group,age,minutes_played,matches_played,contract_years_left,age_squared,assists_p90,crosses_p90,foot,fouls_committed_p90,fouls_drawn_p90,goals_p90,height_cm,interceptions_p90,penalties_scored,starts_ratio,tackles_p90,team_points,team_position,xa_p90,xg_p90,yellow_cards_p90,market_value_eur,pred_general_eur,residuo_general,pred_scouting_eur,residuo_scouting
Nikola Krstović,Atalanta,ITA,2025-2026,Delantero,25.0,1791,33.0,4.0,625.0,0.25125628140703515,0.25125628140703515,right,2.261306532663317,1.3567839195979898,0.5025125628140703,185.0,0.15075376884422112,0.0,0.5454545454545454,0.6030150753768845,59,7,0.16234209274302175,0.7876876651791471,0.20100502512562815,30000000.0,26409273.06964439,1.135964625792101,33578481.24698112,0.8934293299133996
Takefusa Kubo,Real Sociedad,ESP,2025-2026,Centrocampista,24.0,1503,24.0,3.0006844626967832,576.0,0.23952095808383234,2.3353293413173652,left,0.5389221556886228,3.0538922155688626,0.11976047904191617,173.0,0.5988023952095808,0.0,0.7083333333333334,1.0778443113772456,46,10,0.27282987079934445,0.15922911989385496,0.11976047904191617,20000000.0,7441733.325829027,2.6875459149528114,22354052.466093477,0.8946923619480588
Rafa Mir,Elche,ESP,2025-2026,Delantero,28.0,1803,27.0,0.999315537303217,784.0,0.0,0.9484193011647254,right,1.9467554076539102,0.7986688851913478,0.3993344425956739,191.0,0.19966722129783696,1.0,0.7777777777777778,0.34941763727121466,43,13,0.08533369182622969,0.41255822925891933,0.19966722129783696,4000000.0,5203356.973840319,0.7687344958475556,4464022.700524242,0.8960527910241701
Samir El Mourabet,Strasbourg,FRA,2025-2026,Centrocampista,19.0,2128,33.0,4.0,361.0,0.08458646616541353,0.7612781954887218,left,0.9727443609022556,1.099624060150376,0.042293233082706765,187.0,1.1419172932330826,0.0,0.7575757575757576,1.5648496240601504,53,8,0.1146153727751155,0.01572277077869337,0.16917293233082706,22000000.0,21099959.98592271,1.042656005730711,24518223.09615233,0.8972917781897695
Santiago Mouriño,Villarreal,ESP,2025-2026,Defensa,23.0,2377,28.0,4.0,529.0,0.07572570466975179,0.22717711400925536,,2.044594026083298,1.3630626840555322,0.03786285233487589,,1.0980227177114008,0.0,0.9642857142857143,2.423222549432057,72,3,0.031933101912005185,0.046568464324799816,0.41649137568363487,20000000.0,22246870.410060104,0.8990028543950136,22288470.91586459,0.8973249028835041
Fisnik Asllani,Hoffenheim,GER,2025-2026,Delantero,22.0,2335,33.0,3.0006844626967832,484.0,0.2698072805139186,0.3854389721627409,both,1.0021413276231264,1.4261241970021414,0.3854389721627409,191.0,0.19271948608137046,0.0,0.9393939393939394,0.2698072805139186,61,5,0.20820402367563012,0.36635304745725444,0.07708779443254818,35000000.0,43031054.99971262,0.8133660678371409,38882716.073276386,0.9001428792690507
Semih Kılıçsoy,Cagliari,ITA,2025-2026,Delantero,19.0,975,22.0,2.001368925393566,361.0,0.0,0.09230769230769231,right,1.2923076923076924,1.3846153846153846,0.36923076923076925,178.0,0.09230769230769231,0.0,0.5,0.36923076923076925,43,14,,,0.09230769230769231,11000000.0,6901871.497865642,1.5937706176363435,12217651.024542207,0.9003367323148901
Jens Castrop,Gladbach,GER,2025-2026,Centrocampista,22.0,1584,26.0,3.0006844626967832,484.0,0.05681818181818182,1.1931818181818181,right,1.7613636363636365,1.4772727272727275,0.17045454545454547,178.0,0.9659090909090908,0.0,0.7692307692307693,1.534090909090909,38,12,0.0798653345555067,0.24438780097460205,0.11363636363636365,10000000.0,6626280.507768097,1.5091422689209786,11103080.432575371,0.900650955446649
Lennon Miller,Udinese,ITA,2025-2026,Centrocampista,18.0,996,24.0,4.0,324.0,0.18072289156626503,2.8915662650602405,right,1.2650602409638554,1.536144578313253,0.0,182.0,0.8132530120481928,0.0,0.375,1.0843373493975905,50,10,0.12157933449888805,0.027669141046613097,0.36144578313253006,10000000.0,8163736.3127429085,1.2249293236469234,11054627.62641425,0.9045985389960769
Ludovic Blas,Rennes,FRA,2025-2026,Centrocampista,27.0,1546,32.0,0.999315537303217,729.0,0.2328589909443726,5.4139715394566625,left,1.3971539456662354,1.571798188874515,0.2910737386804657,180.0,0.8732212160413971,2.0,0.46875,0.5821474773609314,59,6,0.40628558109101165,0.2761856480206412,0.05821474773609315,10000000.0,13015639.931227466,0.7683064415455853,10993231.969445238,0.9096505948199909
